MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20171010,IA,"33,111.42","9,700.84","12,386.66","1,112.58",0.00,0.00,2017-10-10,2017-10-16,2
20171003,IA,"24,485.88","12,275.50","14,649.72","3,096.71","1,803.68",0.00,2017-10-03,2017-10-09,2
20170926,IA,"23,991.20","15,361.39","13,217.83","2,482.24","1,258.84",0.00,2017-09-26,2017-10-02,2
20170919,IA,"18,154.40","17,351.01","14,547.38","4,176.84","2,081.87",0.00,2017-09-19,2017-09-25,2
20170912,IA,"16,514.34","21,119.22","12,698.11","4,097.86","1,881.97",0.00,2017-09-12,2017-09-18,2
20170905,IA,"28,338.54","12,120.19","10,242.99","4,337.93","1,271.85",0.00,2017-09-05,2017-09-11,2
20170829,IA,"29,199.38","11,561.04","10,175.83","4,098.78","1,276.46",0.00,2017-08-29,2017-09-04,2
20170822,IA,"24,950.93","12,358.47","13,275.22","4,450.42","1,276.46",0.00,2017-08-22,2017-08-28,2
20170815,IA,"16,420.54","14,758.43","17,350.50","6,366.24","1,415.79",0.00,2017-08-15,2017-08-21,2
20170808,IA,"16,067.99","17,480.41","15,727.60","7,035.51",0.00,0.00,2017-08-08,2017-08-14,2
20170801,IA,"18,584.15","17,348.41","16,408.13","3,970.81",0.00,0.00,2017-08-01,2017-08-07,2
20170725,IA,"20,267.10","16,480.97","18,629.58",933.85,0.00,0.00,2017-07-25,2017-07-31,2
20170718,IA,"23,443.17","20,345.70","12,522.63",0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,IA,"29,560.37","17,604.83","9,146.29",0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,IA,"27,817.67","23,483.41","5,010.42",0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,IA,"30,946.39","24,641.05",724.06,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,IA,"32,338.21","23,249.23",724.06,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,IA,"34,667.50","21,453.83",190.16,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,IA,"55,557.95",753.55,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,IA,"53,699.78","2,611.72",0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,IA,"53,699.80","2,611.70",0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,IA,"53,699.80","2,611.70",0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,IA,"49,750.56","6,560.94",0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,IA,"46,369.20","6,751.65","3,190.64",0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,IA,"46,161.80","6,959.06","3,190.64",0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,IA,"46,364.65","6,756.21","3,190.64",0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,IA,"46,358.09","6,762.77","3,190.64",0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,IA,"48,556.49","7,755.00",0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,IA,"48,556.49","7,755.00",0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,IA,"49,658.98","6,652.52",0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,IA,"49,658.98","6,652.52",0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,IA,"49,658.98","6,652.52",0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,IA,"49,185.76","7,125.74",0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,IA,"49,269.39","7,042.11",0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,IA,"48,488.73","7,822.77",0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,IA,"48,488.73","7,822.77",0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,IA,"48,488.73","7,822.77",0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,IA,"47,496.82","8,814.67",0.00,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,IA,"48,054.91","8,256.59",0.00,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,IA,"48,054.91","8,256.59",0.00,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,IA,"48,054.91","8,256.59",0.00,0.00,0.00,0.00,2016-11-29,2016-12-05,2
20161122,IA,"48,054.91","8,256.59",0.00,0.00,0.00,0.00,2016-11-22,2016-11-28,2
20161115,IA,"48,054.91","8,256.59",0.00,0.00,0.00,0.00,2016-11-15,2016-11-21,2
20161108,IA,"52,494.54","3,816.96",0.00,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,IA,"52,494.54","3,816.96",0.00,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20191029,IL,"55,993.94",388.60,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,IL,"49,001.78","7,018.44",362.33,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,IL,"47,005.27","2,755.21","6,546.33",75.73,0.00,0.00,2019-10-15,2019-10-21,2
20191008,IL,"44,306.07","6,024.94","5,975.80",75.73,0.00,0.00,2019-10-08,2019-10-14,2
20191001,IL,"46,324.41","3,978.58","5,971.31",108.25,0.00,0.00,2019-10-01,2019-10-07,2
20190924,IL,"39,920.11","12,904.13","3,558.31",0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,IL,"34,865.54","18,250.45","3,266.56",0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,IL,"37,741.54","12,038.07","6,602.94",0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,IL,"35,307.45","14,472.16","6,602.94",0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,IL,"35,888.45","16,190.15","4,303.95",0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,IL,"32,620.46","19,526.58","4,235.51",0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,IL,"31,468.12","21,496.81","3,417.61",0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,IL,"32,221.32","24,161.23",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,IL,"46,153.90","10,228.65",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,IL,"49,887.17","6,495.38",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,IL,"55,552.03",830.51,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,IL,"55,552.03",830.51,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,IL,"55,552.03",830.51,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,IL,"53,523.17","2,859.37",0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,IL,"54,646.81","1,735.74",0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,IL,"54,623.28","1,759.26",0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,IL,"54,609.35","1,773.20",0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,IL,"42,643.54","12,815.48",651.64,271.89,0.00,0.00,2018-09-04,2018-09-10,2
20180828,IL,"39,631.17","13,774.27","1,958.27","1,018.84",0.00,0.00,2018-08-28,2018-09-03,2
20180821,IL,"38,866.46","14,016.94","2,159.38","1,339.77",0.00,0.00,2018-08-21,2018-08-27,2
20180814,IL,"40,348.92","12,440.93","3,019.07",573.63,0.00,0.00,2018-08-14,2018-08-20,2
20180807,IL,"47,005.07","7,500.80","1,876.68",0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,IL,"47,345.29","7,147.96","1,889.30",0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,IL,"44,619.70","8,988.92","2,773.93",0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,IL,"45,346.11","8,306.46","2,729.98",0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,IL,"45,628.24","8,023.43","2,730.88",0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,IL,"47,213.31","8,006.11","1,163.12",0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,IL,"47,289.77","7,929.67","1,163.10",0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,IL,"45,515.82","9,703.62","1,163.10",0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,IL,"48,995.31","6,662.24",725.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,IL,"34,186.92","21,457.57",738.06,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,IL,"46,614.16","9,060.53",707.86,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,IL,"46,874.45","8,800.24",707.86,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,IL,"47,428.12","8,954.43",0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,IL,"45,999.11","10,383.44",0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,IL,"56,176.80",205.74,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,IL,"56,381.88",0.67,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,IL,"56,043.34",339.21,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,IL,"52,124.33","4,258.22",0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,IL,"50,778.44","5,604.10",0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,IL,"50,778.44","5,604.10",0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,IL,"50,487.69","5,894.86",0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,IL,"34,904.31","11,311.27","8,104.76","2,062.20",0.00,0.00,2018-02-20,2018-02-26,2
20180213,IL,"21,861.00","18,904.87","13,554.49","2,062.19",0.00,0.00,2018-02-13,2018-02-19,2
20180206,IL,"22,279.61","24,451.42","8,931.22",720.30,0.00,0.00,2018-02-06,2018-02-12,2
20180130,IL,"25,421.25","21,384.85","8,909.53",666.91,0.00,0.00,2018-01-30,2018-02-05,2
20180123,IL,"25,421.35","21,384.78","8,909.51",666.91,0.00,0.00,2018-01-23,2018-01-29,2
20180116,IL,"25,421.35","21,833.63","8,460.66",666.91,0.00,0.00,2018-01-16,2018-01-22,2
20180109,IL,"28,980.01","18,274.98","8,460.66",666.91,0.00,0.00,2018-01-09,2018-01-15,2
20180102,IL,"28,980.01","18,274.98","8,460.66",666.91,0.00,0.00,2018-01-02,2018-01-08,2
20171226,IL,"28,980.01","18,274.98","8,460.66",666.91,0.00,0.00,2017-12-26,2018-01-01,2
20171219,IL,"26,615.10","21,168.65","7,931.89",666.91,0.00,0.00,2017-12-19,2017-12-25,2
20171212,IL,"36,441.55","17,649.62","1,624.47",666.91,0.00,0.00,2017-12-12,2017-12-18,2
20171205,IL,"40,786.38","13,304.78","1,624.46",666.92,0.00,0.00,2017-12-05,2017-12-11,2
20171128,IL,"43,138.56","10,952.61","1,926.16",365.22,0.00,0.00,2017-11-28,2017-12-04,2
20171121,IL,"43,138.56","10,952.61","1,926.16",365.22,0.00,0.00,2017-11-21,2017-11-27,2
20171114,IL,"38,450.72","15,554.98","2,011.62",365.22,0.00,0.00,2017-11-14,2017-11-20,2
20171107,IL,"39,424.01","14,983.48","1,975.06",0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,IL,"36,528.41","17,879.07","1,975.06",0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,IL,"31,183.64","22,468.19","2,730.72",0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,IL,"28,293.48","25,194.89","2,894.18",0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,IL,"6,202.78","42,712.42","7,467.35",0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,IL,"3,625.87","45,277.05","7,479.62",0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,IL,"4,174.16","44,968.20","7,240.19",0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,IL,"4,874.90","45,176.47","6,331.18",0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,IL,"5,287.91","47,548.77","3,545.87",0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,IL,"36,344.81","16,507.92","3,529.82",0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,IL,"36,388.92","16,463.81","3,529.82",0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,IL,"33,402.85","19,449.88","3,529.82",0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,IL,"45,924.05","9,794.63",663.87,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,IL,"46,103.16","9,615.52",663.87,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,IL,"46,084.16","9,634.51",663.87,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,IL,"35,620.32","20,762.23",0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,IL,"32,438.09","23,944.45",0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,IL,"47,268.78","9,113.76",0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,IL,"46,503.22","9,879.33",0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,IL,"48,787.80","7,594.74",0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,IL,"48,787.80","7,594.74",0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,IL,"25,592.44","30,790.11",0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,IL,"56,382.55",0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,IL,"50,316.88","6,065.66",0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,IL,"49,372.88","7,009.67",0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,IL,"49,372.88","7,009.67",0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,IL,"35,178.74","17,793.13","3,410.68",0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,IL,"25,887.60","20,867.94","9,627.01",0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,IL,"25,887.60","20,867.94","9,627.01",0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,IL,"25,887.60","20,867.94","9,627.01",0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,IL,"25,889.05","20,866.49","9,627.01",0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,IL,"27,553.21","27,201.01","1,628.33",0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,IL,"27,676.56","27,077.66","1,628.33",0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,IL,"48,693.52","6,060.70","1,628.33",0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,IL,"48,693.52","6,770.10",918.93,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,IL,"48,693.52","6,770.10",918.93,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,IL,"43,473.05","10,304.94","2,604.55",0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,IL,"40,419.82","13,358.18","2,604.55",0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,IL,"36,705.23","15,996.76","3,680.55",0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,IL,"36,705.23","16,011.47","3,665.85",0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,IL,"36,705.23","19,677.32",0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,IL,"32,953.82","23,342.23",86.50,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,IL,"33,689.93","21,944.24",748.38,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,IL,"33,689.93","21,944.24",748.38,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,IL,"33,688.53","21,952.29",659.50,82.23,0.00,0.00,2016-11-29,2016-12-05,2
20161122,IL,"33,646.66","21,179.45",936.91,619.52,0.00,0.00,2016-11-22,2016-11-28,2
20161115,IL,"34,379.45","20,449.28","1,429.95",123.87,0.00,0.00,2016-11-15,2016-11-21,2
20161108,IL,"51,163.27","4,940.79",278.48,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,IL,"52,093.54","4,065.79",223.21,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20191029,IN,"20,705.34","13,148.49","2,345.27",0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,IN,"12,585.66","13,181.77","9,223.06","1,208.62",0.00,0.00,2019-10-22,2019-10-28,2
20191015,IN,"12,585.66","11,816.07","9,995.56","1,801.82",0.00,0.00,2019-10-15,2019-10-21,2
20191008,IN,"14,707.64","9,966.20","10,983.47",541.80,0.00,0.00,2019-10-08,2019-10-14,2
20191001,IN,"13,350.11","13,004.91","8,161.56","1,682.52",0.00,0.00,2019-10-01,2019-10-07,2
20190924,IN,"8,385.49","20,851.67","6,906.48",55.48,0.00,0.00,2019-09-24,2019-09-30,2
20190917,IN,"19,752.55","11,325.99","5,120.56",0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,IN,"21,159.86","10,777.63","4,261.62",0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,IN,"21,688.33","12,785.53","1,725.24",0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,IN,"26,351.89","9,310.86",536.37,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,IN,"16,547.36","18,072.37","1,579.38",0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,IN,"17,668.48","18,094.69",435.93,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,IN,"23,979.90","12,219.21",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,IN,"31,068.97","5,130.14",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,IN,"32,143.04","4,056.06",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
